0001652674,5990
0000067690,7800
0005439906,669
0006254754,2140
0014227861,1900
0002245950,750
0001957152,1490
0001509852,780
0004361921,64700
0003016974,18900
0006782790,99
0006587254,899
0005323220,690
0005584364,1480
0001602893,14800
0006789344,229
0000773360,1250
0003447942,390
0006282916,890
0000060561,699
0002702221,850
0006046526,3599
0004996132,62000
0002084434,180
0000707302,3480
0003460870,799
0004074626,1190
0000055823,29
0006407450,1980
0001144312,1390
0006175352,5888
0004996154,62000
0004294275,684
0006940312,1980
0005549456,18990
0024841110,5350
0000109270,2390
0006967074,499
0004666653,750
0002447911,1180
0000124902,990
0005476240,199
0001160552,1000
0005256941,899
0007208062,1690
0002422453,699
0001498630,2499
0006975290,1880
0004215061,1399
0007278073,650
0001957760,53200
0001650574,57200
0007385103,1890
0000873972,299
0004495481,499
0014570415,299
0004639106,250
0002313290,330
0006670904,1980
0006877474,1599
0007404552,999
0006066863,6888
0004393292,1980
0006749256,999
0002127506,2070
0004721146,680
0006341134,2599
0003416943,233
0003298875,890
0006783663,4390
0006305095,1590
0007025255,650
0005216116,14900
0001153051,290
0018554966,850
0000597483,2090
0000232304,999
0001949345,75200
0024238454,1490
0009178315,34800
0003885840,32300
0006092096,1780
0006840050,2580
0005781952,1790
0002555125,2240
0005706256,990
0002749375,790
0000824714,169
0002382612,4280
0006813774,345
0005577515,3800
0003487385,1520
0003423884,4980
0005011683,4480
0004361873,67200
0000236784,1499
0002867830,1199
0004815086,4500
0005366395,1880
0002921656,890
0002161633,9400
0006988483,990
0005951536,9999
0000110924,1280
0002542142,1999
0004834933,495
0014585115,1125
0017691111,1000
0006697854,999
0009705850,2280
0002732892,650
0002559130,1980
0006613154,799
0006585250,990
0006774386,67000
0003393666,1080
0006389983,988
0006703082,2680
0000564955,1080
0003279452,4980
0002680521,1680
0009439975,19900
0000620690,49
0022143111,350
0001003133,488
0006644713,5699
0007027355,250
0005912550,1003
0018926456,175
0018723390,44
0005641075,175
0006591653,225
0024330504,369
0005669495,399
0001339074,799
0003885711,22800
0002444735,1199
0005700866,8990
0006205846,23300
0023383651,1950
0002089651,4290
0005720260,699
0004552866,899
0006793006,760
0003194951,324
0005616273,780
0021942583,175
0003994701,2000
0004680885,480
0004433450,2790
0002704855,4290
0003284385,788
0000773496,1250
0003612744,1190
0002532714,790
0004763861,999
0001407136,540
0007068681,890
0003021922,2680
0003422764,3326
0007001665,16900
0004935276,198
0001484000,4242
0000468484,699
0001601482,4990
0000791416,4290
0005173711,1080
0013374060,395
0006452364,5200
0003170296,1099
0000222552,2232
0000834632,4850
0003471904,300
0003548646,6700
0003096295,650
0007565854,1100
0009969083,6680
0004933600,1780
0012146352,1197
0000830561,699
0003208656,300
0004260211,9150
0004356074,8980
0004785340,220
0006905743,9880
0003146334,2480
0009521654,760
0006710270,680
0014476976,389
0006267553,1099
0006389703,150
0018762236,10500
0005933690,980
0001489655,2680
0005340042,612
0022811375,890
0006902276,699
0006170043,14250
0004838772,225
0007101872,599
0006269852,11290
0005578554,1980
0004273894,499
0005905550,2700
0005688126,579
0003822910,1126
0004305895,2090
0006323660,1980
0006575855,599
0002648634,5400
0005792920,740
0004621912,2849
0001382544,239
0003297254,23000
0006855181,1280
0006643770,1799
0000321963,833
0006012274,4990
0006251571,2680
0003219333,2899
0005023771,21900
0006588282,6988
0006028956,750
0003332755,1050
0005641462,4290
0006053670,259
0004075853,1388
0002910051,1480
0005550882,1399
0013319563,1390
0000155562,378
0006457953,3200
0002867981,330
0006592095,4380
0023906680,4494
0000574221,680
0000579073,699
0004721780,499
0024388464,2380
0003803903,41800
0006777422,179
0005220445,990
0006077455,1150
0006370081,580
0000243541,12880
0003994675,2640
0003818290,495
0000304776,540
0002486783,399
0000511534,2980
0003232084,549
0002430993,4600
0001700296,299
0002660195,175
0004954062,678
0001880826,1120
0006483304,1580
0006580980,1799
0004554141,899
0000066415,1480
0006895523,58000
0005811676,690
0005992851,588
0000963152,4850
0004290075,14200
0009446920,729
0002826095,129
0001359116,599
0000133464,990
0005208663,17888
0000410465,9600
0009868471,1150
0000737564,4999
0006114706,3730
0005810652,39800
0006855236,690
0002637316,19800
0007083801,480
0001498291,1380
0002465444,35199
0009936393,16
0003402070,1980
0000059404,13560
0003539852,23800
0005322726,690
0003859866,399
0000739174,2980
0005969935,1799
0004322905,1180
0006802165,599
0004502901,3600
0006706291,2450
0005806010,190
0004958564,46900
0006025935,39650
0003742351,7200
0003438595,3460
0005592462,690
0004596270,3600
0003001180,252
0000107122,350
0000015573,7800
0003472070,799
0012867083,9900
0006026123,1680
0023736694,759
0006811335,790
0024436856,1089
0000446961,1100
0006729656,5500
0000012412,5000
0000711513,999
0002190230,4780
0018765084,490
0005391223,179
0003068660,2690
0004936853,9610
0013822933,299
0001162475,2655
0000532044,332
0004925701,24500
0004485106,2399
0023525456,8880
0004361862,67200
0005969250,5880
0004970302,6282
0005004193,1173
0009890882,349
0009975545,349
0000080183,2990
0004905106,2800
0002656080,72000
0005168391,32670
0002110253,1399
0017693266,50900
0006835275,1480
0004715480,390
0006351133,888
0002825664,1860
0001649443,5800
0006759911,980
0007137060,1280
0000184925,2080
0005824851,1280
0005774285,2680
0000352332,158
0018432330,99
0000626430,2400
0002910110,6800
0003409851,3980
0006240430,499
0006605023,56900
0006583393,2080
0005940281,3380
0000065376,1189
0004993181,21900
0005374261,370
0005011742,5490
0002591960,1320
0002662376,4180
0002825675,1860
0006427094,349
0000787076,3490
0002408556,899
0006835301,590
0003680132,1950
0006269874,5490
0000976710,840
0004064546,299
0007540864,5980
0003899136,320
0004169034,990
0002011380,2010
0000737542,2699
0001450492,1580
0001519733,1099
0001956883,2226
0002894684,25560
0006894263,299
0006114721,4380
0002471103,1280
0005350553,2490
0001782093,4399
0006418101,999
0005753156,1260
0001612085,519
0002571052,319
0004089260,399
0000807472,16
0005524094,780
0001951806,199
0000072553,269
0006768506,1290
0018701314,69
0006958626,9999
0018532990,399
0004361906,67200
0004579621,3280
0000921524,990
0002774623,1099
0007022831,1850
0005571440,32800
0006175853,698
0002457346,4980
0004151722,16
0005151484,1100
0006123456,249
0004000603,199
0007148455,7880
0003637141,4200
0005716174,980
0006511094,799
0005221930,1680
0005993470,999
0002291015,1380
0001163466,2520
0005009760,120
0006178270,320
0003078681,399
0000816804,799
0005995872,1080
0006756912,4390
0002916303,22295
0000564911,1080
0006451690,8580
0002348360,550
0004400480,4500
0002406854,1430
0002749456,39
0005350505,1690
0006064461,549
0002790756,499
0006070783,1380
0003242466,488
0003406594,999
0000946256,1290
0005754066,3680
0003474984,5000
0003367943,299
0011116291,1388
0019999475,7199
0001922421,3990
0006934605,2380
0004397842,849
0005151882,5700
0005693052,799
0006953660,799
0001947794,1580
0024533596,349
0018808451,198
0004024053,75400
0003087206,330000
0001291065,47900
0005888864,12700
0000075585,960
0006087653,11490
0001933503,8799
0000396093,980
0000385545,23900
0005860481,2488
0001908966,1288
0023856486,175
0000970653,1899
0005045946,1380
0006244453,6990
0003048850,1782
0002951045,2680
0004651290,99
0004075842,2690
0000431130,3680
0004008535,65500
0001922115,299
0012094316,950
0005027455,1160
0004952651,599
0005384886,2880
0004227893,229
0004970254,4760
0002598551,1900
0014519820,2180
0006774375,63000
0005080670,9490
0006788515,5680
0003159682,590
0024880892,21900
