01,0000143500
02,0003087162
03,0014206651
04,0012993260
05,0003293706
06,0006993652
07,0021911470
08,0011129506
09,0013018316
10,0004134266
11,0006437900
12,0004405251
13,0018307096
14,0006437863
15,0006323656
16,0004880654
17,0014252055
18,0014252066
19,0024239865
20,0004607050
21,0005772981
22,0003425855
23,0023627483
24,0023624484
25,0002554370
26,0022458295
27,0021902856
28,0008635056
29,0022564474
30,0023527884
31,0023531314
32,0017687246
33,0024863661
34,0025117864
35,0000064444
36,0009818303
37,0005721111
38,0024585772
39,0003232736
40,0024919053
41,0026799920
42,0024795853
43,0025279656
44,0014263211
45,0025344653
46,0024585783
47,0025265251
48,0000157743
49,0025351056
50,0024320870
51,0022618400
52,0014122684
53,0009175471
54,0005489654
55,0013273094
56,0022582254
57,0024574351
58,0024517253
59,0025052366
60,0002292065
61,0025269860
62,0027148796
63,0014533164
64,0009541814
65,0024880940
66,0023586850
67,0007462453
68,0025411492
69,0005158506
70,0024819281
71,0024332011
72,0025981723
73,0025216461
74,0006225855
75,0005158495
76,0005086082
77,0025162325
78,0005485384
79,0023907855
80,0018435454
81,0026729636
82,0025170073
83,0027567470
84,0005158484
85,0011561620
86,0018307085
87,0007129065
88,0026684663
89,0025120911
90,0022535166
91,0026729603
92,0024961764
93,0026739440
94,0018288303
95,0018731775
96,0011170972
97,0022165286
98,0002860270
99,0024622194
100,0025111306
101,0022366665
102,0023721390
103,0005895466
104,0006437922
105,0026799824
106,0002463252
107,0006806590
108,0002266655
109,0002569873
110,0022354301
111,0009727255
112,0006437896
113,0000834271
114,0018571151
115,0005842060
116,0004559251
117,0004405262
118,0016497073
119,0018692111
120,0004906226
121,0005158473
122,0027370055
123,0027062254
124,0003048662
125,0025788534
126,0025829241
127,0006952492
128,0004906230
129,0027464474
130,0013147831
131,0013016916
132,0024634260
133,0005716211
134,0001870422
135,0000064761
136,0005158510
137,0018907571
138,0014471461
139,0023586920
140,0022576256
141,0026729544
142,0018316266
143,0021723332
144,0025711103
145,0018307063
146,0018305453
147,0027340331
148,0013016942
149,0018439481
150,0005086535
151,0024609255
152,0024331742
153,0002447911
154,0014252070
155,0025745672
156,0003587065
157,0002554366
158,0022357506
159,0025284652
160,0024606455
161,0013920266
162,0005920073
163,0018765154
164,0000729304
165,0013881453
166,0025273275
167,0003926856
168,0018672570
169,0004938500
170,0006831160
171,0013815454
172,0004711254
173,0009690855
174,0006173123
175,0014471450
176,0005698453
177,0025269484
178,0001749156
179,0014447856
180,0025189765
181,0012908523
182,0024534263
183,0024955464
184,0024817236
185,0003292251
186,0006766745
187,0013083055
188,0024838715
189,0022852233
190,0025801064
191,0025282983
192,0009777670
193,0017676853
194,0024031766
195,0023516651
196,0006284902
197,0020288660
198,0009677566
199,0003610456
200,0010976442
201,0003737425
202,0018307074
203,0006297476
204,0023525994
205,0025273253
206,0021916565
207,0025214055
208,0013275334
209,0006402675
210,0026629396
211,0000291793
212,0018776240
213,0025164451
214,0014554330
215,0001658856
216,0023855053
217,0024220081
218,0024477913
219,0025853111
220,0004365605
221,0000064621
222,0024795503
223,0025788464
224,0000290662
225,0025170051
226,0005112004
227,0004830055
228,0025170106
229,0023514562
230,0023627450
231,0013320333
232,0022526394
233,0025994253
234,0025269543
235,0025077205
236,0013319961
237,0006888954
238,0013903013
239,0007392022
240,0018547071
241,0018296471
242,0013365052
243,0024610073
244,0022827254
245,0022816463
246,0024220092
247,0013268463
248,0005351091
249,0000629650
250,0025567054
251,0009785274
252,0025052381
253,0027340342
254,0006437911
255,0020005801
256,0018901853
257,0023737560
258,0018690210
259,0024220066
260,0016497095
261,0002554355
262,0013882050
263,0024027721
264,0019143003
265,0021104974
266,0014167635
267,0022677255
268,0027148822
269,0013337450
270,0022672053
271,0024124612
272,0000904886
273,0006940452
274,0021958436
275,0014300871
276,0005962876
277,0009973541
278,0002942052
279,0011639294
280,0023586301
281,0027340320
282,0022400453
283,0015194060
284,0020158983
285,0025970151
286,0006728061
287,0025170095
288,0001096060
289,0018492460
290,0006173101
291,0006155855
292,0025852654
293,0018677260
294,0024869552
295,0002240280
296,0005706256
297,0025286004
298,0012982841
299,0023593323
300,0022628852
301,0001509852
302,0005300993
303,0006108222
304,0018305464
305,0022007845
306,0005781930
307,0003044856
308,0005416331
309,0013048873
310,0026000251
311,0011639073
312,0005860481
313,0001773763
314,0024402851
315,0005158462
316,0006587254
317,0025360462
318,0022845281
319,0024534053
320,0025269495
321,0005167853
322,0027350654
323,0000929180
324,0022232991
325,0018643450
326,0025168555
327,0018415865
328,0020288682
329,0012677383
330,0018928011
331,0018318252
332,0006768510
333,0025170062
334,0018504861
335,0004862454
336,0002986270
337,0020970386
338,0018519852
339,0024220103
340,0000645153
341,0022355874
342,0024137050
343,0025853096
344,0014527494
345,0014582971
346,0022233002
347,0004648696
348,0006284762
349,0025052355
350,0022798053
351,0013903853
352,0012404965
353,0009962260
354,0024402862
355,0027336455
356,0012858716
357,0018653703
358,0013832674
359,0022355336
360,0027340316
361,0024607273
362,0024220055
363,0018881984
364,0004673675
365,0014449120
366,0024528206
367,0009818314
368,0009404500
369,0007434851
370,0022117760
371,0018456465
372,0002986266
373,0023262805
374,0024239902
375,0005926653
376,0006173053
377,0018672824
378,0011709692
379,0000791265
380,0023369555
381,0015194093
382,0015194082
383,0010236170
384,0000562461
385,0024817192
386,0017059313
387,0012911065
388,0025053965
389,0003551671
390,0023946650
391,0024698656
392,0005572394
393,0007520450
394,0007614692
395,0000384882
396,0006402664
397,0000314204
398,0025567253
399,0005379640
400,0003326411
401,0024408252
402,0009777666
403,0009777655
404,0014618262
405,0024829556
406,0002273880
407,0025616754
408,0018683851
409,0026000262
410,0018801344
411,0025282950
412,0022744271
413,0025735942
414,0014556850
415,0024880052
416,0027366253
417,0024220070
418,0024067260
419,0006036284
420,0001353660
421,0004858066
422,0005348420
423,0006284740
424,0006952470
425,0006952514
426,0021906791
427,0007110655
428,0025053980
429,0000314182
430,0003594673
431,0015636283
432,0013830526
433,0004367451
434,0024437663
435,0024239876
436,0009677544
437,0025718851
438,0023932134
439,0022840112
440,0019142981
441,0025571652
442,0010982683
443,0023726065
444,0005845291
445,0014527472
446,0013061263
447,0006437944
448,0003594695
449,0015198256
450,0025790295
451,0002183963
452,0024253526
453,0026749494
454,0026000273
455,0005572361
456,0018706251
457,0025113535
458,0013246472
459,0026492421
460,0003332755
461,0015194104
462,0006869063
463,0025121051
464,0002910051
465,0006952525
466,0018307052
467,0022670060
468,0024443506
469,0002634262
470,0006304712
471,0027196050
472,0003738921
473,0006202162
474,0012420553
475,0006003325
476,0026572884
477,0018831584
478,0025788895
479,0026783680
480,0004651076
481,0011633123
482,0009777681
483,0024609281
484,0005977871
485,0025589653
486,0027071656
487,0013261065
488,0005846396
489,0015194056
490,0006173160
491,0005032790
492,0024252012
493,0007552856
494,0011171042
495,0018539286
496,0018676173
497,0023726054
498,0018731764
499,0023457254
500,0024794652
501,0006303522
502,0009835840
503,0021949443
504,0025282961
505,0005592086
506,0025067276
507,0005347510
508,0006374760
509,0024249853
510,0009656625
511,0006173064
512,0014545053
513,0024523310
514,0025829930
515,0025266076
516,0004655965
517,0009522601
518,0022437424
519,0025401876
520,0002827204
521,0025986752
522,0026749450
523,0014271261
524,0024231653
525,0018672581
526,0018340394
527,0008718710
528,0024900094
529,0025350883
530,0006402653
531,0024437243
532,0002905055
533,0023906901
534,0006043914
535,0026492406
536,0025083866
537,0025213156
538,0009869451
539,0025165291
540,0006999451
541,0009684054
542,0025282003
543,0022437413
544,0005302065
545,0013097276
546,0000329195
547,0026613285
548,0006843955
549,0003088746
550,0004718700
551,0018800250
552,0023522461
553,0001070893
554,0025842250
555,0015685165
556,0013819094
557,0024610095
558,0014560652
559,0018312453
560,0003849484
561,0007455475
562,0012113253
563,0009754894
564,0009835711
565,0025266065
566,0009754920
567,0025278260
568,0005322796
569,0007371652
570,0025671251
571,0005239706
572,0009835803
573,0025168065
574,0018381860
575,0004910651
576,0011807670
577,0011559542
578,0004015266
579,0025087020
580,0006265674
581,0002656080
582,0027181276
583,0000944370
584,0006108491
585,0001664714
586,0006927454
587,0018874752
588,0004361921
589,0000412510
590,0007475285
591,0004361932
592,0009902922
593,0004361906
594,0013572156
595,0000280593
596,0001650530
597,0013572160
598,0024797124
599,0000280571
600,0002678874
601,0000281046
602,0000214454
603,0014450855
604,0006437933
605,0009522671
606,0001349051
607,0005677254
608,0014450866
609,0006846092
610,0013038863
611,0024910130
612,0006941130
613,0003565236
614,0003565240
615,0006076836
616,0018497861
617,0002133320
618,0006076851
619,0003565262
620,0013577863
621,0020942504
622,0012901851
623,0006076840
624,0009816914
625,0006774364
626,0003565273
627,0006154201
628,0004487884
629,0006298585
630,0006437885
631,0012142266
632,0023905372
633,0003565284
634,0004996110
635,0006437874
636,0024552010
637,0006154223
638,0027071052
639,0004996121
640,0013021702
641,0003580054
642,0005926933
643,0000202086
644,0007581055
645,0003293662
646,0014448265
647,0003177016
648,0004996132
649,0013021713
650,0007619054
651,0001998883
652,0013021724
653,0004996143
654,0012993455
655,0014448254
656,0009914461
657,0009874653
658,0013021735
659,0004996154
660,0012993271
661,0025220263
662,0011171263
663,0024611274
664,0013021746
665,0018881995
666,0006584104
667,0002783465
668,0021916576
669,0006134310
670,0013021750
671,0001486295
672,0018838330
673,0004008535
674,0013021761
675,0018838341
676,0022460104
677,0018632880
678,0013137655
679,0018613453
680,0000294291
681,0013021772
682,0018838352
683,0002894312
684,0011171274
685,0027232052
686,0013021783
687,0027072382
688,0000239573
689,0001650574
690,0004550696
691,0011100821
692,0004000065
693,0024251964
694,0002657255
695,0018528053
696,0000239562
697,0001650563
698,0006344601
699,0023249461
700,0018289250
701,0024796741
702,0006154245
703,0003293673
704,0004559273
705,0013270305
706,0001092615
707,0003293684
708,0022159631
709,0024251253
710,0011070485
711,0000143485
712,0000086144
713,0003293695
714,0000412495
715,0005661740
716,0006715251
717,0024742270
718,0023249450
719,0006332336
720,0017688580
721,0025168054
722,0000201876
723,0002290691
724,0024242960
725,0009916060
726,0025431066
727,0006434470
728,0024242971
729,0009916071
730,0012254524
731,0012254535
732,0022148976
733,0025729885
734,0006584093
735,0003087206
736,0002682050
737,0025282250
738,0012254546
739,0025729874
740,0009916056
741,0000155993
742,0001949334
743,0003573286
744,0022148954
745,0002419690
746,0026684685
747,0027654491
748,0013585585
749,0001949345
750,0022148965
751,0005675062
752,0017688753
753,0009916082
754,0022148932
755,0018940272
756,0013001483
757,0004361851
758,0022148943
759,0004361862
760,0013001472
761,0004361873
762,0006943263
763,0023366873
764,0002060951
765,0002655111
766,0013001450
767,0013842850
768,0001998850
769,0001486306
770,0002419616
771,0012254550
772,0023673856
773,0024968252
774,0007586283
775,0012254561
776,0018517483
777,0002655122
778,0025170084
779,0012993282
780,0013518271
781,0012254572
782,0004010521
783,0026722883
784,0002469106
785,0025792266
786,0018386852
787,0002752584
788,0025052370
789,0001782826
790,0018920182
791,0006312670
792,0004952150
793,0018965866
794,0011117993
795,0024439914
796,0006312681
797,0002419745
798,0006312692
799,0002614345
800,0006861971
801,0006245702
802,0025123722
803,0002801960
804,0018517472
805,0001808866
806,0000218245
807,0003285004
808,0003579085
809,0025616706
810,0012133380
811,0000942583
812,0001654903
813,0000280873
814,0006861945
815,0002866113
816,0011616684
817,0002419701
818,0023675256
819,0018803853
820,0012966693
821,0022148921
822,0024622124
823,0006847886
824,0027341252
825,0006847890
826,0005572350
827,0024622113
828,0022148910
829,0007144900
830,0002770176
831,0009932860
832,0025374451
833,0022148906
834,0013581293
835,0003284993
836,0007411666
837,0013100054
838,0025790855
839,0005942090
840,0009394851
841,0006846103
842,0003315653
843,0024203502
844,0000304043
845,0024913254
846,0002921660
847,0002453695
848,0006846114
849,0002020491
850,0000851675
851,0018535333
852,0012920810
853,0006312655
854,0006774375
855,0022522076
856,0012225791
857,0013581260
858,0006312666
859,0012920806
860,0002706314
861,0006774390
862,0007474073
863,0006774386
864,0006906675
865,0022522065
866,0022012863
